Speed,Vertical_Acceleration,Lateral_Acceleration,Longitudinal_Acceleration,Roll,Pitch,Yaw
86,-0.006,-0.063,-0.009,-1.52,-0.006,0.392
88.4,-0.009,-0.006,0.005,-1.599,0.037,0.551
86.5,-0.125,-0.464,0.004,-1.572,-0.454,-0.31
96.9,0.017,0.025,0.017,-1.53,0.024,0.088
93.6,-0.018,0.002,0.007,-1.566,-0.007,-2.537
87.1,-0.059,0.041,0.025,-1.477,0.022,-0.634
76.2,-0.019,0,-0.001,-1.607,0.025,0.311
79.8,-0.028,-0.054,-0.01,-1.564,-0.049,1.533
80.6,-0.002,-0.027,-0.004,-1.601,-0.02,-0.232
87.2,-0.005,0.014,0.018,-1.609,-0.003,0.248
87.2,-0.035,0.022,-0.015,-1.594,-0.02,0.101
118.9,-0.042,-0.015,-0.044,-1.547,0.009,-0.882
102.7,-0.028,-0.024,-0.01,-1.603,-0.03,0.857
96.6,-0.016,0.033,0.004,-1.558,0.036,-0.639
89.7,-0.033,0.021,0.004,-1.551,-0.017,-1.221
120.8,-0.005,-0.01,0.008,-1.536,0.017,2.766
90.4,0,-0.001,-0.015,-1.547,-0.032,-1.141
122.2,0.003,0.044,0.011,-1.608,0.045,0.502
89.8,-0.03,-0.004,0.008,-1.564,-0.022,0.817
126.5,-0.017,0.004,0.016,-1.593,0,-2.381
100,-0.013,-0.032,-0.015,-1.585,-0.036,1.824
77.1,-0.031,0.006,0.017,-1.519,-0.011,-0.827
124.2,0.037,-0.041,-0.011,-1.56,-0.029,0.412
94.2,-0.023,-0.004,-0.06,-1.563,0.02,2.587
96.6,-0.033,-0.006,0.003,-1.577,-0.002,1.691
89.4,0.02,-0.01,-0.002,-1.589,-0.046,1.167
89.7,-0.015,0.011,-0.01,-1.511,0.018,-1.225
106.3,-0.024,0.003,-0.011,-1.56,-0.019,1.968
78.3,-0.027,0.032,0.021,-1.637,-0.01,-0.017
89.2,0.01,0.023,-0.044,-1.558,0.008,0.156
89.9,-0.028,0.026,0.002,-1.543,0.011,0.318
111.1,-0.023,-0.034,0.011,-1.638,-0.004,1.806
95.5,0.012,-0.014,0.057,-1.593,-0.032,-2.499
90.5,-0.111,0.102,-0.004,-1.595,-0.186,-0.446
95.3,-0.009,-0.048,0,-1.573,-0.017,-2.508
70.3,-0.043,-0.036,-0.018,-1.56,0.256,-1.105
95.6,0.005,-0.014,0.019,-1.555,-0.002,0.157
141,0,-0.033,0.02,-1.556,-0.002,0.485
91.3,-0.027,0.019,-0.031,-1.493,-0.039,-2.962
97.2,-0.013,-0.043,-0.007,-1.511,0.078,0.721
82.7,-0.018,-0.007,0.008,-1.599,-0.023,-0.103
122.7,-0.004,-0.012,-0.107,-1.626,-0.017,-0.881
92.7,0.028,-0.016,-0.01,-1.538,-0.001,0.312
94.4,0.003,-0.017,-0.031,-1.521,-0.037,1.491
86.2,-0.016,-0.021,-0.017,-1.546,0.01,0.071
83.4,-0.006,0.012,0.003,-1.598,-0.005,-0.757
84.9,-0.007,-0.012,0.005,-1.554,0.012,-3.048
83.3,-0.026,0.001,-0.007,-1.489,0.028,-0.604
82.4,0.013,0.022,-0.006,-1.498,0.026,-0.351
95.3,-0.037,-0.001,-0.037,-1.506,0.038,-0.568
87,-0.009,0.05,-0.003,-1.557,0.01,1.128
110.7,-0.008,-0.008,0,-1.564,-0.032,-0.788
92.6,-0.042,-0.016,-0.01,-1.514,-0.052,-0.472
97.2,-0.026,-0.004,-0.015,-1.537,0.003,1.642
77.6,0.001,0.036,0.022,-1.6,0.015,0.367
80.5,-0.037,0.062,-0.002,-1.543,0.006,-0.874
126.2,-0.02,0.003,0.015,-1.548,0.014,0.097
0,-0.003,-0.012,-0.017,-1.577,-0.001,0.062
84,-0.029,0.04,-0.001,-1.58,-0.032,1.103
98.2,-0.009,0.04,0.012,-1.581,-0.007,1.811
88,-0.024,-0.009,0.014,-1.524,0,-1.801
101.6,-0.005,-0.017,-0.014,-1.547,0.001,1.258
88.7,-0.025,-0.015,0.002,-1.554,-0.013,-2.92
89.7,-0.013,0.015,-0.017,-1.554,-0.028,2.253
97.1,-0.028,-0.017,-0.003,-1.532,0.012,1.059
95.9,-0.009,0,-0.003,-1.514,-0.019,2.244
105.5,0.006,-0.003,0.02,-1.579,-0.01,-2.471
75.7,0,-0.032,0.001,-1.593,-0.031,0.058
94,0.014,-0.012,-0.015,-1.507,-0.104,-2.345
94.9,-0.116,-0.399,-0.032,-1.545,-0.419,-0.505
104.9,0.009,-0.044,-0.092,-1.526,0.002,1.835
126.8,-0.021,-0.006,0.029,-1.527,0.001,0.457
81,-0.044,0.019,0.006,-1.565,-0.016,-1.48
97.9,-0.021,0.032,0.023,-1.597,0.024,1.753
117.5,-0.015,-0.013,-0.004,-1.52,-0.001,2.443
93.7,-0.003,0.079,-0.006,-1.607,0.045,-2.006
83.5,-0.028,-0.043,-0.02,-1.543,0.042,1.683
73.2,-0.014,-0.01,0.034,-1.573,0.02,-2.925
105.1,-0.031,0.049,-0.012,-1.536,-0.051,-1.922
88.1,-0.021,-0.165,-0.027,-1.491,-0.005,0.303
88,0.012,-0.002,0,-1.522,0.03,-0.019
98.6,-0.022,-0.001,-0.01,-1.527,0.021,1.565
82.7,-0.029,-0.006,0.005,-1.582,-0.023,-0.928
95.9,-0.038,0.006,-0.006,-1.494,-0.021,1.13
132.8,-0.065,-0.005,-0.003,-1.601,0.002,-2.459
92.4,-0.025,0.002,0.006,-1.561,0.005,-2.789
80.5,-0.026,-0.004,-0.002,-1.558,0.008,2.907
93.1,0,0.008,-0.028,-1.534,0.047,-1.684
75.9,0.027,-0.004,0.01,-1.542,0.026,0.03
100.8,0.023,-0.032,0.003,-1.554,0.008,-1.279
147.5,-0.036,-0.008,-0.033,-1.542,0.005,2.671
100.4,-0.012,-0.032,0.002,-1.602,-0.044,-0.317
95.8,-0.033,0.022,-0.013,-1.527,0.011,0.335
82.2,-0.003,0.011,-0.007,-1.515,-0.029,2.065
93.1,-0.035,-0.004,-0.017,-1.555,0.025,-2.965
87.5,-0.012,-0.016,-0.006,-1.607,-0.028,-0.268
80.6,-0.026,-0.054,-0.012,-1.558,-0.01,-0.205
124.1,-0.031,0.015,-0.009,-1.6,-0.005,0.256
106.4,-0.002,0.012,-0.011,-1.521,-0.002,2.631
119.4,-0.037,-0.022,-0.022,-1.536,-0.025,-2.386
76.7,-0.007,0.01,0.016,-1.541,0.016,1.835
81.3,-0.017,-0.01,-0.002,-1.571,0.03,-0.623
91.8,0.001,0.059,-0.001,-1.533,-0.027,-1.81
102.6,-0.034,0.031,-0.006,-1.546,0.016,-1.46
90.4,0.038,-0.011,-0.032,-1.553,-0.063,-0.095
82,0.003,0.001,0.013,-1.506,-0.035,1.136
107.7,-0.008,-0.013,0.047,-1.628,-0.002,-0.806
85,-0.005,-0.005,0.033,-1.503,0.001,0.552
91.1,-0.012,-0.042,0.031,-1.576,0.061,2.85
109.2,-0.014,-0.047,0.008,-1.52,-0.031,1.148
83.7,-0.025,0.002,-0.067,-1.574,-0.016,-0.497
83.4,-0.033,-0.021,0.031,-1.559,0.031,-0.957
112,-0.013,0.002,0.028,-1.572,-0.003,-1.372
93.6,-0.025,-0.013,0.012,-1.573,-0.003,-0.021
75.1,-0.026,0.007,-0.016,-1.574,0.026,2.977
110,0.005,-0.019,0.033,-1.581,0.027,-2.352
81.4,-0.018,0.009,-0.011,-1.539,-0.007,1.585
80.9,-0.008,-0.02,-0.01,-1.57,-0.024,0.032
79.3,0.005,-0.028,-0.02,-1.616,-0.053,0.084
89.3,-0.028,0.016,-0.012,-1.532,0.044,-0.967
62.2,0.018,-0.023,0.036,-1.49,-0.007,-0.488
96,-0.022,-0.014,-0.026,-1.573,-0.028,-0.877
108.3,0.015,-0.003,-0.001,-1.524,0.016,0.068
83.2,-0.019,0.017,-0.005,-1.569,-0.008,2.017
136.2,-0.085,-0.333,-0.08,-1.61,-0.355,-0.461
122.7,-0.018,0.01,0.067,-1.568,-0.003,2.628
130.5,-0.023,-0.001,0.048,-1.542,-0.035,2.476
137.4,-0.026,0.015,0.001,-1.586,-0.017,-2.442
91.1,-0.067,0.01,0.009,-1.561,0.003,-2.85
77.4,-0.027,-0.009,-0.006,-1.607,-0.017,-0.113
105.1,-0.015,-0.002,0.019,-1.547,0.025,-2.718
74.8,-0.028,0.001,-0.022,-1.594,0.005,2.022
124,-0.036,-0.013,-0.012,-1.571,-0.028,-2.235
78.1,0.003,0.01,0.01,-1.618,0.013,0.337
94.4,-0.031,-0.015,-0.012,-1.592,-0.01,-0.814
86.8,-0.032,0,0.002,-1.577,0.035,2.03
104.4,-0.014,-0.013,0.035,-1.529,-0.032,-1.907
80,-0.002,-0.034,-0.018,-1.568,-0.006,-3.034
109.9,-0.03,0.002,-0.008,-1.572,0.051,0.17
115.5,0.026,0.018,-0.026,-1.617,-0.001,-3.109
89.4,-0.013,0,0.037,-1.608,-0.034,-2.736
98.8,0.03,-0.013,-0.014,-1.551,-0.031,0.202
86.6,0.012,0.004,-0.018,-1.606,0.003,0.054
89.6,-0.004,0.03,-0.008,-1.508,0.023,-1.635
56.9,-0.005,-0.281,-0.096,-1.65,0.02,1.837
93,-0.007,0.01,0.059,-1.592,-0.018,-0.453
88.2,-0.013,0.008,-0.065,-1.579,-0.044,-0.017
72.5,-0.005,-0.007,0.015,-1.532,0.014,-1.38
83.9,-0.038,0.025,0.022,-1.575,-0.032,-0.085
93.7,-0.011,-0.001,-0.02,-1.498,0.005,0.483
94.9,-0.005,-0.016,0.048,-1.578,-0.033,-3.108
120.6,-0.048,-0.404,-0.027,-1.57,-0.356,-0.396
140.9,-0.007,-0.015,-0.023,-1.564,-0.006,-2.446
91.7,-0.001,0.012,-0.026,-1.565,0.041,1.191
75.5,-0.04,0.009,-0.009,-1.577,-0.024,-0.833
100.2,-0.011,-0.05,0.006,-1.561,-0.008,2.696
74.3,0.04,-0.031,-0.066,-1.405,0.034,-1.99
137.5,0.009,0.01,-0.038,-1.522,-0.091,-2.657
93.7,-0.004,-0.022,0.004,-1.587,-0.011,-0.44
97.8,0.026,-0.01,-0.007,-1.555,-0.023,-1.347
134.8,0.062,0.027,-0.007,-1.553,0.024,0.432
103.1,0.015,-0.003,-0.022,-1.552,-0.003,0.012
114.8,-0.021,0.003,0.011,-1.58,-0.008,0.328
99.4,0.007,-0.022,-0.01,-1.595,-0.051,-0.315
113.5,0.023,-0.002,-0.016,-1.554,0.016,2.035
115,-0.023,0.019,0.014,-1.585,0.002,-1.48
116,-0.014,0.016,0.04,-1.601,0.003,2.589
113.9,0.026,-0.014,0.023,-1.527,-0.013,-2.519
92,-0.014,-0.016,-0.008,-1.598,-0.052,-0.348
104.3,-0.026,-0.014,-0.045,-1.521,0.006,0.137
103.9,-0.009,-0.027,0.003,-1.604,0.022,-2.635
85.9,-0.015,0.015,-0.131,-1.705,0.019,-1.167
118,-0.028,-0.025,-0.065,-1.585,-0.131,-0.163
92.5,-0.102,-0.438,-0.015,-1.554,-0.438,-0.354
113.1,0.011,-0.02,-0.007,-1.622,-0.146,-0.475
89.5,0.026,0.285,-0.042,-1.651,0.261,1.185
80.2,0.025,-0.015,0.014,-1.602,-0.013,0.255
88.3,0.007,0.016,0.048,-1.604,0.007,0.079
106.8,-0.002,-0.004,0.01,-1.534,0.006,-1.446
90.5,-0.04,0.011,-0.005,-1.574,0.009,0.885
85.2,-0.008,0.028,0.011,-1.563,-0.015,2.801
91.4,0.059,0.037,-0.115,-1.489,0.035,1.284
90.8,0.007,0.105,0.037,-1.541,-0.001,1.696
91.4,-0.082,-0.337,0.051,-1.488,-0.362,-0.299
83.7,-0.012,0.009,-0.001,-1.522,-0.033,1.118
79.5,-0.008,-0.022,0.018,-1.61,-0.025,-0.311
113.7,-0.059,0.026,-0.018,-1.491,-0.018,2.766
87.5,-0.007,0.005,0.005,-1.514,0.045,-1.596
88.8,-0.035,0.005,0.015,-1.559,-0.016,1.299
88,0.007,-0.045,-0.021,-1.516,-0.018,0.543
92,-0.04,-0.033,-0.01,-1.5,-0.088,-2.133
95.1,-0.006,0.01,-0.005,-1.509,-0.029,-2.485
92.6,-0.004,-0.009,0.009,-1.429,-0.042,1.745
122.7,-0.005,-0.008,0.021,-1.642,-0.034,2.591
86.9,-0.022,0.004,0.022,-1.578,-0.016,-0.083
93.5,0.013,0,0.005,-1.683,0.016,0.066
137.3,0.003,0.008,-0.018,-1.555,-0.016,0.279
68.5,-0.006,-0.015,-0.006,-1.553,0.009,1.896
83.7,-0.011,-0.003,-0.03,-1.523,-0.012,-0.5
98,-0.019,-0.022,-0.008,-1.518,0.002,0.318
86.8,-0.02,0.006,-0.034,-1.535,-0.008,-0.666
87.8,-0.039,0.013,-0.014,-1.543,-0.005,0.821
103,-0.025,-0.008,0.018,-1.547,0.018,1.747
93.3,-0.022,-0.002,0.02,-1.601,-0.013,-0.054
85.8,0,-0.001,0.002,-1.533,0.017,3.082
109,-0.014,0.04,0.005,-1.532,-0.001,2.765
37.3,-0.013,-0.002,0.012,-1.51,0.013,-2.907
93.6,0.008,0.007,0.014,-1.565,-0.058,1.347
110.4,0.007,-0.005,0.004,-1.566,0.011,1.949
118.3,-0.027,-0.015,-0.011,-1.549,0.016,-0.552
119.9,-0.037,0.024,-0.004,-1.591,-0.023,2.535
98.1,-0.02,0.008,0.007,-1.573,-0.046,-0.2
109.7,-0.028,-0.007,-0.013,-1.533,-0.034,-0.855
118.5,-0.046,-0.023,-0.037,-1.626,0.035,0.022
97.7,-0.027,-0.006,-0.015,-1.53,-0.012,0.269
96.2,-0.019,0.017,-0.017,-1.567,-0.007,-2.81
76.3,0.014,0.011,0.012,-1.508,-0.123,-0.884
107.7,-0.021,-0.008,0.017,-1.595,-0.028,0.165
72.8,0.012,0.061,0.019,-1.574,-0.008,2.631
89.2,-0.013,-0.008,0.007,-1.518,0.01,-2.793
84.4,0.02,-0.005,0.028,-1.558,-0.035,1.864
110.3,-0.017,0.005,-0.009,-1.515,-0.04,-0.81
116.2,-0.019,-0.009,-0.024,-1.553,0.013,2.666
116.6,-0.002,-0.004,0.024,-1.565,-0.01,1.925
108.3,-0.021,-0.014,0.023,-1.568,0.029,-1.231
103,-0.014,-0.007,0.005,-1.618,0.028,-0.806
104.6,-0.007,0.024,-0.031,-1.59,-0.014,-2.469
93.8,0.01,0.022,0.012,-1.567,0.007,0.041
84.2,-0.032,-0.002,-0.002,-1.554,0.015,0.918
108.6,0.005,-0.032,0.013,-1.567,0.011,1.788
80.5,-0.019,0.033,-0.007,-1.52,0.022,-1.374
90.9,-0.025,0.011,0.05,-1.507,0.031,1.195
91.7,0.025,-0.007,-0.028,-1.586,-0.031,-0.873
84.6,-0.015,0.012,0.005,-1.526,-0.027,1.885
100,-0.031,-0.016,-0.005,-1.557,-0.002,0.098
83.8,-0.001,-0.011,-0.019,-1.581,0.01,2.985
85.1,-0.013,0.001,0.017,-1.577,-0.018,-1.012
99.7,0.033,0.021,0.006,-1.568,0.004,0.265
123.7,-0.048,-0.006,-0.001,-1.595,0.003,-0.975
91.8,-0.038,0.005,-0.026,-1.544,-0.005,0.116
120.1,-0.005,0.012,-0.006,-1.595,0.063,-2.597
98.9,-0.002,0.055,-0.009,-1.523,-0.03,-2.766
100.3,-0.012,0.038,0.015,-1.587,-0.02,0.282
95.9,-0.018,0,-0.002,-1.503,-0.082,-1.848
45.8,-0.026,-0.012,0.033,-1.482,-0.019,-1.099
82.9,-0.006,0.035,0.031,-1.545,0.02,1.388
103.4,-0.018,-0.023,0.001,-1.538,-0.001,2.126
109.9,-0.029,-0.027,-0.014,-1.541,-0.006,-1.045
67.6,-0.038,-0.001,0.016,-1.553,0.038,2.904
86.2,-0.113,-0.42,0.008,-1.553,-0.441,-0.399
61.2,0.006,0.111,0.003,-1.665,0.127,-2.322
86.8,-0.026,-0.005,0.01,-1.668,0.033,0.341
88,-0.027,-0.023,-0.025,-1.647,0.001,-3.095
60,-0.016,-0.014,-0.084,-1.644,0.312,0.974
88.7,-0.033,-0.003,-0.011,-1.493,-0.013,0.669
81.4,-0.065,-0.017,-0.032,-1.51,-0.011,1.73
111.7,-0.002,0.028,0.006,-1.537,-0.02,-2.6
107.5,-0.024,-0.021,-0.005,-1.62,0.026,0.451
91.1,-0.005,-0.01,0.011,-1.58,-0.042,-0.132
109.8,0.008,-0.006,0.014,-1.561,0.008,-0.726
113.3,0.013,0.083,-0.012,-1.553,-0.043,-1.193
88.8,-0.006,-0.035,0.01,-1.559,-0.001,0.124
95.9,-0.002,0,0.004,-1.581,-0.048,1.661
74,-0.02,0.002,-0.001,-1.604,-0.026,-0.124
85.6,0.016,0.017,-0.133,-1.622,-0.014,-0.016
111.5,-0.03,0.071,-0.021,-1.558,0.04,0.316
118.9,-0.022,0.056,-0.014,-1.538,0.015,1.913
78.6,-0.027,-0.002,0.018,-1.532,0.007,-0.943
86.2,-0.019,-0.019,0.001,-1.544,0.007,1.893
88.9,-0.016,0.001,-0.013,-1.542,0.031,1.093
99,-0.02,0.003,0.009,-1.538,-0.014,0.658
100.6,-0.016,-0.008,-0.026,-1.527,0.009,-1.071
114.9,-0.009,0.016,-0.065,-1.563,0.019,-2.509
113.1,-0.026,-0.004,0.008,-1.565,-0.062,-0.004
80.7,-0.004,-0.002,-0.01,-1.56,0.015,-1.289
96.9,-0.077,0.022,-0.005,-1.551,-0.009,1.388
112.7,-0.024,-0.043,-0.009,-1.545,-0.005,-1.19
86.1,0.024,-0.015,-0.028,-1.529,-0.004,-1.125
96.8,-0.019,0.018,0.013,-1.611,-0.016,-0.033
93,-0.014,0.015,0.016,-1.551,-0.006,-0.009
94,0.008,0.009,0.008,-1.576,-0.035,-1.406
131.4,-0.03,-0.009,-0.03,-1.534,-0.046,2.468
88.1,-0.019,0.012,0.003,-1.534,-0.088,-0.489
99.6,-0.011,0.001,0.043,-1.564,0.022,-1.266
94.6,-0.114,-0.444,-0.02,-1.547,-0.433,-0.507
97.1,-0.02,-0.055,0.001,-1.501,-0.002,0.379
78.3,-0.016,-0.035,0.04,-1.612,-0.002,-1.348
87.3,0.009,0.006,0.023,-1.546,0.007,2.656
90,0.015,-0.001,0.03,-1.554,0.051,-0.678
98.7,0.032,-0.02,-0.002,-1.555,0.004,-2.762
99.1,-0.04,-0.024,-0.035,-1.403,0.014,0.131
102,-0.001,0.045,-0.066,-1.586,-0.045,1.66
84.6,-0.047,-0.012,0.004,-1.506,-0.023,0.891
62.9,-0.031,-0.008,-0.021,-1.556,0.018,-3.096
103.7,0.016,-0.024,0.022,-1.524,0.029,0.35
102.6,-0.068,-0.021,0.021,-1.551,-0.002,-2.806
88.5,-0.014,0.003,-0.014,-1.602,-0.015,-0.222
115,-0.023,-0.006,0.052,-1.574,-0.019,-2.499
85,-0.035,-0.022,-0.011,-1.533,-0.014,-1.272
111.1,-0.008,-0.028,0.005,-1.575,0.022,-0.897
77.3,0.005,-0.059,-0.003,-1.518,-0.049,-1.415
86.3,0,-0.011,0.007,-1.592,0.001,-1.067
123.7,-0.013,-0.03,0.052,-1.515,-0.022,0.495
98.3,-0.032,-0.015,-0.003,-1.503,-0.02,1.464
102.4,-0.023,-0.008,-0.028,-1.57,0.025,3.115
78.7,0.02,0.035,0.002,-1.516,-0.022,-1.505
84.4,-0.043,-0.043,0.004,-1.544,-0.024,1.233
92.1,-0.007,-0.037,-0.022,-1.524,0.013,0.58
85.6,0.008,0.023,-0.012,-1.541,0.005,-0.889
95,0.017,-0.019,0.024,-1.543,0.05,0.172
89.3,-0.021,0.007,-0.016,-1.578,-0.027,-0.075
98.6,-0.016,-0.001,-0.005,-1.505,0.009,0.812
115.8,-0.044,0.018,0.057,-1.616,-0.018,2.535
90.2,0.004,0.008,-0.025,-1.548,0.023,-0.026
139.4,-0.04,-0.014,0.002,-1.57,-0.006,0.295
111.9,-0.003,0.025,-0.002,-1.583,-0.004,-1.221
88.4,-0.001,0.012,-0.029,-1.568,0.024,-0.466
91.2,-0.023,0.001,-0.015,-1.584,0.008,0.16
80.9,-0.011,0.007,-0.027,-1.619,0.108,0.13
96,-0.013,-0.001,-0.005,-1.59,-0.002,-2.623
117.3,-0.022,0.013,-0.01,-1.553,0.028,-1.163
82.6,-0.004,0.005,0.04,-1.516,-0.017,0.32
98.4,0.008,-0.006,0.006,-1.554,0.027,-1.272
85.9,-0.04,0.025,-0.008,-1.515,-0.015,0.379
76.7,-0.043,-0.04,-0.049,-1.573,0.282,-0.177
93.7,-0.018,0.003,-0.011,-1.584,-0.014,1.684
117.4,-0.046,-0.016,-0.03,-1.545,-0.038,0.409
106.7,-0.01,-0.004,-0.014,-1.579,0.02,0.336
86.2,0.012,-0.042,0.006,-1.578,-0.025,-1.208
91.7,-0.015,0.006,0.005,-1.568,0.013,1.794
121.3,-0.076,-0.263,-0.069,-1.672,-0.319,-0.678
93.3,-0.004,-0.025,-0.012,-1.528,0.042,-2.904
84.2,-0.042,-0.003,0.021,-1.564,0.017,-0.299
98,-0.04,-0.023,0.003,-1.575,-0.041,1.722
74.7,-0.024,0,0.015,-1.569,0.009,-0.126
91.2,-0.029,0.003,0.003,-1.501,-0.015,1.13
110.4,-0.014,-0.017,0.027,-1.567,0.008,2.551
84.1,-0.023,0.001,0.001,-1.59,-0.012,-1.609
62.5,0.003,0.009,0.021,-1.549,0,0.782
89.5,-0.022,0.004,0.025,-1.597,-0.011,-0.907
103.3,0.008,-0.043,0.013,-1.581,-0.024,-0.152
88.7,-0.03,-0.004,-0.005,-1.622,0.017,0.235
90.8,0.012,0.016,0.009,-1.56,0.04,-3.022
110.1,0.003,0.011,0.006,-1.6,-0.019,1.849
84.9,0.015,-0.03,-0.023,-1.609,0.022,1.513
124.1,-0.022,-0.013,-0.003,-1.569,-0.024,-0.89
81.7,-0.018,0.015,-0.024,-1.59,-0.037,-0.656
71.5,-0.017,-0.03,0.006,-1.575,-0.018,-1.625
87.2,-0.038,-0.004,0.01,-1.598,-0.026,-0.083
63,-0.002,0.004,-0.013,-1.483,0.01,-1.783
104.1,0.042,0.049,-0.003,-1.563,0.024,1.131
94.4,-0.02,-0.018,-0.028,-1.588,0.013,-2.924
96.2,-0.02,0.026,0.006,-1.56,-0.016,2.304
88.9,-0.004,0.035,-0.025,-1.58,0.006,1.516
91.6,-0.021,0.009,0.005,-1.509,0.041,-0.995
75.1,0.008,-0.006,-0.003,-1.483,-0.023,-1.8
96.3,0.005,-0.031,0.004,-1.564,-0.072,0.047
121,0.003,-0.017,-0.044,-1.558,0.024,2.434
91,-0.003,-0.011,0.007,-1.596,0.024,-0.916
87.4,0.022,0.019,0.019,-1.581,0.047,-0.427
73,-0.002,-0.013,0.014,-1.555,0.017,-2.932
89.3,-0.053,-0.011,-0.012,-1.545,-0.011,2.489
119.5,-0.044,-0.259,-0.112,-1.667,-0.319,-0.665
113.4,0.021,0.005,0.013,-1.555,0.005,1.97
96.2,-0.015,-0.003,-0.008,-1.5,0.003,-2.886
79,-0.014,-0.005,0.028,-1.564,-0.023,-1.1
61.5,-0.015,-0.012,0.011,-1.526,-0.01,-0.448
82.6,-0.001,-0.015,0.001,-1.602,-0.046,-0.211
97.1,-0.005,-0.013,-0.011,-1.554,0.033,0.027
109.2,-0.052,-0.002,-0.01,-1.503,-0.009,0.151
51.2,-0.007,0.075,0.005,-1.46,-0.076,2.224
88.1,-0.02,-0.006,-0.025,-1.552,-0.006,0.791
89.4,-0.013,0.014,0.053,-1.553,0.004,2.287
92,0.002,0.025,-0.024,-1.561,-0.011,0.558
85.1,-0.031,-0.013,-0.032,-1.561,0.044,1.522
110.4,-0.025,-0.001,-0.047,-1.53,-0.097,-0.177
137.1,-0.011,-0.255,-0.047,-1.638,-0.295,-0.566
94.4,0.002,-0.015,0.009,-1.536,-0.022,-0.228
90.1,-0.001,-0.007,0.009,-1.585,-0.032,1.493
85.3,-0.004,0.011,0.028,-1.602,-0.039,-0.756
115.2,-0.015,-0.01,-0.033,-1.567,-0.001,-0.738
70.5,-0.027,0.003,-0.01,-1.601,0.014,-2.84
90.1,-0.014,0.005,-0.015,-1.565,-0.018,0.79
106,-0.014,0.027,-0.011,-1.545,-0.041,0.272
140.7,0.053,0.013,-0.027,-1.538,0.004,-0.914
115.4,-0.029,-0.014,-0.001,-1.572,-0.033,-1.515
81.4,-0.013,-0.011,-0.024,-1.583,-0.032,2.982
88.5,-0.049,0.016,-0.014,-1.503,0.008,1.107
137.4,-0.049,0.011,0.022,-1.566,-0.013,0.449
82.4,-0.024,-0.005,-0.007,-1.528,-0.038,-0.497
84.3,-0.009,-0.008,-0.003,-1.569,-0.026,0.317
90.1,-0.014,-0.005,-0.006,-1.496,0.003,1.758
95.1,-0.027,0.018,-0.03,-1.533,-0.086,-0.299
96.4,-0.025,0.007,0.005,-1.554,-0.013,-2.626
84.5,0.064,0.031,-0.006,-1.552,0.023,0.321
100.8,0.031,0.003,-0.042,-1.559,0.045,1.434
127.4,-0.056,-0.412,0.054,-1.546,-0.364,-0.19
71.8,0.006,0.036,0.026,-1.587,0.008,-0.175
84.7,-0.005,0.003,-0.003,-1.493,-0.04,1.154
99.4,0.009,0.022,0.008,-1.549,0.003,-2.806
79.6,0.008,-0.005,0.007,-1.564,0.011,2.917
89,0.01,-0.028,0.015,-1.494,-0.074,-2.127
93.3,-0.034,0.041,-0.013,-1.532,-0.039,1.671
137.8,0.017,-0.003,-0.001,-1.581,-0.03,-2.476
98.7,-0.02,0.045,0.034,-1.54,-0.012,-1.446
100.6,-0.045,-0.018,0.008,-1.561,-0.008,0.076
86.2,0.002,-0.029,0.009,-1.559,-0.012,0.056
79.6,0,-0.007,0.035,-1.574,0.009,-0.282
90.1,-0.036,-0.01,-0.006,-1.56,0.005,0.187
86.4,0.023,-0.049,0.027,-1.545,-0.028,-1.298
77.6,0.014,-0.038,0.073,-1.476,-0.037,-1.49
68.4,-0.018,-0.018,0.006,-1.592,0.009,-2.835
78.4,-0.02,0.012,-0.009,-1.543,-0.054,-0.331
136,-0.004,-0.028,0.016,-1.534,0.038,0.329
90,-0.034,0.019,-0.002,-1.587,0.024,-0.91
96.8,-0.024,0.031,0.017,-1.519,0,-1.388
81.8,-0.042,0.002,0.016,-1.58,-0.058,-0.589
75.5,-0.027,-0.021,-0.026,-1.541,-0.01,-0.477
76.1,0.001,-0.031,-0.004,-1.608,0.081,0.324
106.6,-0.051,0.069,0.022,-1.566,-0.032,0.152
91.8,-0.02,-0.009,-0.003,-1.513,-0.045,1.352
91.3,-0.01,-0.001,0.017,-1.529,-0.02,-1.647
83.1,-0.028,-0.006,0.008,-1.595,-0.046,1.1
118.7,0.008,-0.004,0.005,-1.53,0.052,2.726
111.2,-0.007,0.014,0.01,-1.554,0.01,1.824
103.7,-0.008,0.006,-0.005,-1.532,-0.012,-1.009
111.5,-0.037,-0.003,-0.008,-1.566,0.047,-1.234
95.8,-0.036,0.004,-0.029,-1.523,0.008,-0.068
101.4,-0.013,0.038,-0.009,-1.578,-0.041,1.962
100.2,0.033,0.037,0.004,-1.587,-0.018,-3.1
98.6,-0.011,-0.037,0.041,-1.49,-0.01,2.545
89.7,-0.009,-0.006,-0.014,-1.597,-0.006,0.396
92.4,-0.053,0.007,-0.031,-1.522,-0.023,0.089
95.5,-0.005,0.002,-0.019,-1.549,-0.023,1.002
81.5,-0.033,0.031,-0.003,-1.525,0.031,0.149
113.7,-0.011,-0.016,0.015,-1.609,0.065,-1.15
131.9,-0.022,0.009,-0.031,-1.559,-0.114,0.224
110.1,0.017,-0.011,-0.006,-1.526,-0.02,-2.612
100,-0.013,-0.024,-0.011,-1.493,0.012,0.102
114.4,-0.03,0.009,-0.016,-1.559,0.012,-1.446
102.9,-0.009,-0.004,0.003,-1.574,-0.048,1.732
